region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Santana do Ipanema,2020-10-11,,estimate,0.91,0.91,0.1,0.75,0.86,0.89,0.94,0.97,1.06
Penedo,2020-10-26,,estimate,0.91,0.91,0.1,0.76,0.85,0.89,0.93,0.96,1.07
Penedo,2020-10-25,,estimate,0.91,0.91,0.1,0.77,0.85,0.89,0.93,0.96,1.07
Penedo,2020-10-24,,estimate,0.91,0.91,0.1,0.77,0.85,0.89,0.93,0.96,1.08
Penedo,2020-10-17,,estimate,0.91,0.92,0.09,0.77,0.86,0.9,0.93,0.96,1.07
Penedo,2020-10-21,,estimate,0.91,0.92,0.09,0.78,0.86,0.89,0.93,0.96,1.08
Penedo,2020-10-22,,estimate,0.91,0.92,0.09,0.78,0.86,0.89,0.93,0.96,1.08
Penedo,2020-10-23,,estimate,0.91,0.92,0.09,0.78,0.86,0.89,0.93,0.96,1.08
Penedo,2020-10-18,,estimate,0.91,0.92,0.09,0.78,0.86,0.9,0.93,0.96,1.07
Penedo,2020-10-19,,estimate,0.91,0.92,0.09,0.78,0.86,0.9,0.93,0.96,1.08
Penedo,2020-10-20,,estimate,0.91,0.92,0.09,0.78,0.86,0.9,0.93,0.96,1.08
Maceió,2020-10-12,,estimate,0.91,0.92,0.11,0.76,0.85,0.89,0.93,0.97,1.1
Marechal Deodoro,2020-09-26,,estimate,0.92,0.89,0.11,0.68,0.83,0.88,0.94,0.98,1.03
Penedo,2020-10-07,,estimate,0.92,0.9,0.09,0.73,0.86,0.9,0.94,0.96,1.03
Penedo,2020-10-09,,estimate,0.92,0.9,0.09,0.74,0.85,0.89,0.94,0.96,1.03
Penedo,2020-10-08,,estimate,0.92,0.9,0.09,0.74,0.85,0.9,0.94,0.96,1.03
Penedo,2020-10-06,,estimate,0.92,0.91,0.09,0.73,0.85,0.9,0.94,0.96,1.03
Penedo,2020-10-05,,estimate,0.92,0.91,0.09,0.73,0.86,0.9,0.94,0.97,1.03
Penedo,2020-10-12,,estimate,0.92,0.91,0.09,0.75,0.86,0.9,0.93,0.96,1.04
Penedo,2020-10-13,,estimate,0.92,0.91,0.09,0.75,0.86,0.9,0.93,0.96,1.04
Penedo,2020-10-10,,estimate,0.92,0.91,0.09,0.75,0.86,0.9,0.94,0.96,1.03
Penedo,2020-10-11,,estimate,0.92,0.91,0.09,0.75,0.86,0.9,0.94,0.96,1.04
Marechal Deodoro,2020-10-06,,estimate,0.92,0.91,0.1,0.74,0.85,0.9,0.95,0.98,1.04
Marechal Deodoro,2020-09-25,,estimate,0.93,0.9,0.11,0.7,0.84,0.89,0.95,0.98,1.03
Penedo,2020-10-04,,estimate,0.93,0.91,0.09,0.73,0.86,0.9,0.94,0.97,1.03
Penedo,2020-10-03,,estimate,0.93,0.91,0.09,0.74,0.86,0.91,0.95,0.97,1.03
Arapiraca,2020-10-04,,estimate,0.93,0.92,0.08,0.79,0.87,0.91,0.95,0.97,1.03
Penedo,2020-10-02,,estimate,0.93,0.92,0.09,0.74,0.87,0.91,0.95,0.97,1.04
Santana do Ipanema,2020-10-12,,estimate,0.93,0.93,0.1,0.77,0.87,0.91,0.95,0.99,1.08
Marechal Deodoro,2020-09-24,,estimate,0.94,0.91,0.1,0.71,0.85,0.91,0.96,0.99,1.04
Penedo,2020-10-01,,estimate,0.94,0.92,0.09,0.75,0.88,0.92,0.95,0.98,1.04
