region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Palmeira dos Índios,2020-10-19,,estimate,-0.01,-0.01,0.016,-0.035,-0.018,-0.013,-0.008,-0.002,0.016
Palmeira dos Índios,2020-10-20,,estimate,-0.01,-0.009,0.017,-0.034,-0.017,-0.013,-0.007,-0.001,0.017
Palmeira dos Índios,2020-10-21,,estimate,-0.01,-0.008,0.017,-0.033,-0.017,-0.012,-0.007,-0.001,0.019
Coruripe,2020-10-03,,estimate,-0.01,-0.007,0.018,-0.031,-0.016,-0.012,-0.007,-0.001,0.024
Maceió,2020-10-14,,estimate,-0.01,-0.005,0.033,-0.051,-0.026,-0.016,-0.003,0.013,0.054
Marechal Deodoro,2020-10-10,,estimate,-0.009,-0.011,0.026,-0.053,-0.027,-0.015,-0.004,0.003,0.029
Penedo,2020-09-25,,estimate,-0.009,-0.01,0.024,-0.053,-0.02,-0.013,-0.005,0.003,0.026
Santana do Ipanema,2020-10-14,,estimate,-0.009,-0.01,0.027,-0.054,-0.025,-0.015,-0.003,0.007,0.033
Palmeira dos Índios,2020-10-22,,estimate,-0.009,-0.008,0.018,-0.032,-0.017,-0.012,-0.006,0,0.02
Palmeira dos Índios,2020-10-23,,estimate,-0.009,-0.007,0.018,-0.032,-0.017,-0.012,-0.006,0.001,0.022
Palmeira dos Índios,2020-10-24,,estimate,-0.009,-0.007,0.018,-0.031,-0.016,-0.011,-0.005,0.001,0.023
Coruripe,2020-10-04,,estimate,-0.009,-0.006,0.018,-0.03,-0.016,-0.011,-0.006,0,0.026
Palmeira dos Índios,2020-10-25,,estimate,-0.008,-0.006,0.018,-0.031,-0.016,-0.011,-0.005,0.002,0.024
Palmeira dos Índios,2020-10-27,,estimate,-0.008,-0.005,0.019,-0.031,-0.016,-0.011,-0.004,0.004,0.028
Palmeira dos Índios,2020-10-26,,estimate,-0.008,-0.005,0.019,-0.03,-0.016,-0.011,-0.004,0.003,0.026
